,total_events,time_diff_seconds_mean,time_diff_seconds_sum,time_diff_seconds_min,time_diff_seconds_max,fncres_sum,fncres_mode,fncres_nunique,fncres_mean,codtrn_mode,codtrn_nunique,num_respuestas_exitosas,num_respuestas_no_exitosas,num_sin_respuesta,avg_time_between_events_seconds,min_time_between_events_seconds,max_time_between_events_seconds,tasa_exito,tasa_falla,tasa_sin_respuesta
2025-02-11 10:43:30,3375.0,0.09303703703703704,314.0,0.0,3.0,9864.0,88.0,9.0,2.9226666666666667,369.0,49.0,3254.0,121.0,0.0,0.0017783046828689982,0.0,1.0,0.9641481481481482,0.03585185185185185,0.0
2025-02-11 10:44:00,16391.0,0.09944481727777439,1630.0,0.0,5.0,54935.0,88.0,17.0,3.3515343786224148,369.0,68.0,15705.0,686.0,0.0,0.0017693715680292862,0.0,1.0,0.9581477640168385,0.04185223598316149,0.0
2025-02-11 10:44:30,16111.0,0.09173856371423252,1478.0,0.0,3.0,44522.0,88.0,17.0,2.763453541058904,369.0,66.0,15546.0,565.0,0.0,0.0018001241464928616,0.0,1.0,0.964930792626156,0.03506920737384396,0.0
2025-02-11 10:45:00,16683.0,0.09518671701732302,1588.0,0.0,5.0,52449.0,88.0,17.0,3.143859018162201,369.0,66.0,16029.0,654.0,0.0,0.0017384006713823282,0.0,1.0,0.9607984175508002,0.03920158244919979,0.0
2025-02-11 10:45:30,16608.0,0.09730250481695568,1616.0,0.0,5.0,49070.0,88.0,17.0,2.9546001926782273,369.0,69.0,15986.0,622.0,0.0,0.0017462515806587584,0.0,1.0,0.9625481695568401,0.037451830443159924,0.0
2025-02-11 10:46:00,16637.0,0.09941696219270302,1654.0,0.0,3.0,47963.0,88.0,14.0,2.882911582617058,369.0,64.0,16019.0,618.0,0.0,0.0017432075018033182,0.0,1.0,0.9628538799062331,0.0371461200937669,0.0
2025-02-11 10:46:30,16410.0,0.09670932358318099,1587.0,0.0,5.0,45156.0,88.0,17.0,2.7517367458866544,369.0,68.0,15841.0,569.0,0.0,0.0017673228106526906,0.0,1.0,0.9653260207190737,0.03467397928092626,0.0
2025-02-11 10:47:00,16974.0,0.09644161659007894,1637.0,0.0,6.0,50984.0,88.0,19.0,3.0036526452221044,369.0,66.0,16320.0,654.0,0.0,0.0017085960054203735,0.0,1.0,0.9614704842700601,0.03852951572993991,0.0
2025-02-11 10:47:30,16204.0,0.09466798321402123,1534.0,0.0,2.0,45918.0,88.0,16.0,2.8337447543816343,369.0,68.0,15630.0,574.0,0.0,0.0017897920138246004,0.0,1.0,0.9645766477412985,0.03542335225870156,0.0
2025-02-11 10:48:00,17203.0,0.09759925594373074,1679.0,0.0,5.0,48276.0,88.0,18.0,2.806254723013428,369.0,67.0,16593.0,610.0,0.0,0.0016858504825020347,0.0,1.0,0.9645410684182991,0.03545893158170087,0.0
2025-02-11 10:48:30,16515.0,0.09234029669996972,1525.0,0.0,3.0,45087.0,88.0,18.0,2.7300635785649408,369.0,69.0,15929.0,586.0,0.0,0.0017560857454281217,0.0,1.0,0.9645171056615198,0.03548289433848017,0.0
2025-02-11 10:49:00,16653.0,0.0904341560079265,1506.0,0.0,3.0,47767.0,88.0,16.0,2.8683720650933764,369.0,67.0,16042.0,611.0,0.0,0.0017415325486428057,0.0,1.0,0.9633099141295862,0.03669008587041374,0.0
2025-02-11 10:49:30,16469.0,0.09114093144696096,1501.0,0.0,5.0,47113.0,88.0,16.0,2.8607079968425526,369.0,69.0,15881.0,588.0,0.0,0.0017609910128734516,0.0,1.0,0.9642965571680127,0.03570344283198737,0.0
2025-02-11 10:50:00,16598.0,0.09368598626340523,1555.0,0.0,5.0,46707.0,88.0,17.0,2.8140137365947706,369.0,69.0,15992.0,606.0,0.0,0.0017473037295896849,0.0,1.0,0.9634895770574768,0.03651042294252319,0.0
2025-02-11 10:50:30,16488.0,0.0977680737506065,1612.0,0.0,3.0,43065.0,88.0,10.0,2.611899563318777,369.0,67.0,15946.0,542.0,0.0,0.0017589616061139078,0.0,1.0,0.9671276079573022,0.03287239204269772,0.0
2025-02-11 10:51:00,16901.0,0.09460978640317141,1599.0,0.0,5.0,50356.0,88.0,16.0,2.9794686704928703,369.0,68.0,16265.0,636.0,0.0,0.0017159763313609468,0.0,1.0,0.9623690905863559,0.037630909413644165,0.0
2025-02-11 10:51:30,16281.0,0.0959400528223082,1562.0,0.0,3.0,44160.0,88.0,14.0,2.7123641053989314,369.0,65.0,15722.0,559.0,0.0,0.0017813267813267812,0.0,1.0,0.965665499662183,0.03433450033781709,0.0
2025-02-11 10:52:00,16840.0,0.09851543942992874,1659.0,0.0,5.0,48847.0,88.0,16.0,2.9006532066508313,369.0,66.0,16218.0,622.0,0.0,0.00172219252924758,0.0,1.0,0.9630641330166271,0.03693586698337292,0.0
2025-02-11 10:52:30,16353.0,0.09796367638965328,1602.0,0.0,5.0,44521.0,88.0,17.0,2.7224974010884853,369.0,69.0,15785.0,568.0,0.0,0.0017734833659491193,0.0,1.0,0.9652663119916834,0.03473368800831652,0.0
2025-02-11 10:53:00,16761.0,0.09802517749537618,1643.0,0.0,5.0,47464.0,88.0,16.0,2.831811944394726,369.0,66.0,16163.0,598.0,0.0,0.001730310262529833,0.0,1.0,0.9643219378318716,0.0356780621681284,0.0
2025-02-11 10:53:30,16404.0,0.0966837356742258,1586.0,0.0,5.0,47408.0,88.0,15.0,2.8900268227261643,369.0,66.0,15817.0,587.0,0.0,0.0017679692739133086,0.0,1.0,0.9642160448671055,0.03578395513289442,0.0
2025-02-11 10:54:00,17150.0,0.09731778425655976,1669.0,0.0,5.0,51769.0,88.0,19.0,3.018600583090379,369.0,64.0,16496.0,654.0,0.0,0.0016910607032480029,0.0,1.0,0.961865889212828,0.038134110787172014,0.0
2025-02-11 10:54:30,15920.0,0.09535175879396984,1518.0,0.0,5.0,41056.0,88.0,15.0,2.5788944723618092,369.0,66.0,15394.0,526.0,0.0,0.0018217224700043972,0.0,1.0,0.9669597989949749,0.033040201005025124,0.0
2025-02-11 10:55:00,16161.0,0.1009838500092816,1632.0,0.0,5.0,47596.0,88.0,15.0,2.945114782501083,369.0,67.0,15555.0,606.0,0.0,0.0017945544554455446,0.0,1.0,0.9625023204009653,0.03749767959903471,0.0
2025-02-11 10:55:30,16088.0,0.08851317752362009,1424.0,0.0,3.0,47084.0,88.0,16.0,2.9266534062655394,369.0,68.0,15504.0,584.0,0.0,0.001802697830546404,0.0,1.0,0.9636996519144704,0.036300348085529587,0.0
2025-02-11 10:56:00,16772.0,0.09366801812544717,1571.0,0.0,3.0,50649.0,88.0,18.0,3.0198545194371573,369.0,66.0,16131.0,641.0,0.0,0.001729175362232425,0.0,1.0,0.9617815406630098,0.038218459336990224,0.0
2025-02-11 10:56:30,16622.0,0.09282878113343761,1543.0,0.0,3.0,48935.0,88.0,14.0,2.943989892913007,369.0,63.0,16006.0,616.0,0.0,0.0017447806991155767,0.0,1.0,0.9629406810251474,0.0370593189748526,0.0
2025-02-11 10:57:00,16560.0,0.09142512077294686,1514.0,0.0,5.0,48505.0,88.0,22.0,2.929045893719807,369.0,64.0,15943.0,617.0,0.0,0.0017513134851138354,0.0,1.0,0.9627415458937199,0.037258454106280196,0.0
2025-02-11 10:57:30,16106.0,0.09499565379361728,1530.0,0.0,5.0,45214.0,88.0,14.0,2.8072767912579164,369.0,65.0,15532.0,574.0,0.0,0.0018006830176963676,0.0,1.0,0.964361107661741,0.03563889233825904,0.0
2025-02-11 10:58:00,16876.0,0.09534249822232757,1609.0,0.0,5.0,48882.0,88.0,20.0,2.8965394643280398,369.0,67.0,16251.0,625.0,0.0,0.0017185185185185185,0.0,1.0,0.9629651576202891,0.03703484237971083,0.0
2025-02-11 10:58:30,16943.0,0.08552204450215428,1449.0,0.0,3.0,42893.0,88.0,13.0,2.5316059729681872,369.0,63.0,16400.0,543.0,0.0,0.0017117223468303623,0.0,1.0,0.9679513663459836,0.03204863365401641,0.0
2025-02-11 10:59:00,16834.0,0.0886895568492337,1493.0,0.0,5.0,51856.0,88.0,18.0,3.0804324581204705,369.0,65.0,16172.0,662.0,0.0,0.0017228063922057862,0.0,1.0,0.9606748247594155,0.03932517524058453,0.0
2025-02-11 10:59:30,16354.0,-0.24984713220007337,-4086.0,-100.0,3.0,38127.0,88.0,17.0,2.331356243120949,369.0,65.0,15742.0,612.0,57.0,0.0017733749159175687,0.0,1.0,0.9625779625779626,0.037422037422037424,0.0034853858383270147
2025-02-11 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:06:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:07:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:08:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:09:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:10:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:11:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:12:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:13:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:14:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:15:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:16:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:17:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:24:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:25:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:26:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:26:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:27:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:27:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:28:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:28:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:29:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:29:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:30:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:31:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:31:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:32:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:32:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:33:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:33:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:34:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:34:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:35:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:36:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:36:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:37:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:37:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:38:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:38:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:39:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:40:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:41:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:41:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:42:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:42:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:43:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:43:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:44:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:44:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:45:30,13475.0,0.09476808905380334,1277.0,0.0,3.0,35569.0,88.0,12.0,2.6396289424860853,369.0,65.0,13033.0,442.0,0.0,0.001781208252931572,0.0,1.0,0.9671985157699443,0.03280148423005566,0.0
2025-02-11 11:46:00,16742.0,0.10428861545812926,1746.0,0.0,5.0,52569.0,88.0,17.0,3.1399474375821286,369.0,66.0,16077.0,665.0,0.0,0.0017322740577026463,0.0,1.0,0.9602795364950424,0.039720463504957594,0.0
2025-02-11 11:46:30,16980.0,0.09411071849234394,1598.0,0.0,6.0,43944.0,88.0,16.0,2.5879858657243817,369.0,65.0,16432.0,548.0,0.0,0.0017079922256905589,0.0,1.0,0.9677267373380447,0.032273262661955245,0.0
2025-02-11 11:47:00,16621.0,0.09229288249804464,1534.0,0.0,5.0,46996.0,88.0,16.0,2.8275073701943323,369.0,66.0,16033.0,588.0,0.0,0.0017448856799037304,0.0,1.0,0.9646230672041394,0.035376932795860655,0.0
2025-02-11 11:47:30,17071.0,0.09864682795383985,1684.0,0.0,5.0,48852.0,88.0,17.0,2.86169527268467,369.0,66.0,16459.0,612.0,0.0,0.001698886936145284,0.0,1.0,0.9641497276082245,0.035850272391775524,0.0
2025-02-11 11:48:00,16730.0,0.0968320382546324,1620.0,0.0,3.0,50236.0,88.0,15.0,3.0027495517035265,369.0,62.0,16096.0,634.0,0.0,0.0017335166477374618,0.0,1.0,0.962104004781829,0.03789599521817095,0.0
2025-02-11 11:48:30,16591.0,0.0954734494605509,1584.0,0.0,3.0,48258.0,88.0,13.0,2.9086854318606474,369.0,65.0,15991.0,600.0,0.0,0.0017480409885473178,0.0,1.0,0.9638358145982762,0.03616418540172383,0.0
2025-02-11 11:49:00,17232.0,0.09998839368616527,1723.0,0.0,3.0,53365.0,88.0,16.0,3.0968546889507893,369.0,69.0,16547.0,685.0,0.0,0.0016830131739307063,0.0,1.0,0.9602483751160631,0.03975162488393686,0.0
2025-02-11 11:49:30,16893.0,0.09808796542946782,1657.0,0.0,2.0,44017.0,88.0,14.0,2.6056354703131475,369.0,65.0,16336.0,557.0,0.0,0.0017167890125503198,0.0,1.0,0.9670277629787486,0.032972237021251405,0.0
2025-02-11 11:50:00,16553.0,0.09913610825832175,1641.0,0.0,3.0,48779.0,88.0,17.0,2.9468374312813386,369.0,68.0,15936.0,617.0,0.0,0.0017520541324311262,0.0,1.0,0.9627257898870295,0.03727421011297046,0.0
